schedule_id,flight_date,origin_airport,dest_airport,dept_time,arr_time,flight_id ,delay_time,flight_status_id 
SC000002520,1/7/2018,BNA,LGA,1023,1336,3371,-8,1
SC000002541,1/2/2018,CSG,ATL,637,729,3371,1,3
SC000002562,1/23/2018,IAD,JFK,554,712,3372,-17,1
SC000002583,1/9/2018,ATL,FAY,1232,1348,3373,40,3
SC000002604,1/30/2018,ATL,FAY,1147,1257,3373,-11,1
SC000002625,1/21/2018,FAY,ATL,1327,1445,3373,-25,1
SC000002646,1/11/2018,BWI,JFK,1519,1642,3374,7,3
SC000002667,1/2/2018,ATL,CSG,2106,2151,3375,26,3
SC000002688,1/29/2018,PIA,DTW,1219,1453,3375,24,3
SC000002709,1/26/2018,BWI,CVG,1051,1226,3376,-18,1
SC000002730,1/18/2018,ATL,CSG,1050,1126,3377,8,3
SC000002751,1/16/2018,CSG,ATL,1140,1218,3377,-17,1
SC000002772,1/10/2018,ATL,GNV,2227,4,3378,18,3
SC000002793,1/1/2018,EWN,ATL,653,909,3378,18,3
SC000002814,1/20/2018,PIT,DTW,956,1111,3379,-11,1
SC000002835,1/8/2018,VLD,ATL,605,702,3380,-28,1
SC000002856,1/29/2018,VLD,ATL,1054,1210,3380,280,3
SC000002877,1/23/2018,BWI,JFK,1853,2004,3381,-11,1
SC000002898,1/12/2018,MCI,BOS,,,3382,,4
SC000002919,1/13/2018,MSP,MKE,852,1011,3382,-13,1
SC000002940,1/17/2018,ATL,VLD,1209,1319,3383,124,3
SC000002961,1/8/2018,VLD,ATL,1147,1327,3383,26,3
SC000002982,1/29/2018,VLD,ATL,1135,1241,3383,-20,1
SC000003003,1/16/2018,DTW,PIT,818,951,3384,10,3
SC000003024,1/4/2018,MSP,ROC,2023,2349,3385,1,3
SC000003045,1/29/2018,MSP,ROC,2038,2347,3385,-1,1
SC000003066,1/21/2018,DTW,PIT,1210,1313,3386,-17,1
SC000003087,1/15/2018,BUF,BOS,655,1005,3387,94,3
SC000003108,1/4/2018,BUF,LGA,,,3388,,4
SC000003129,1/7/2018,BOS,JFK,722,855,3389,25,3
SC000003150,1/2/2018,BOS,PIT,2120,2307,3389,-12,1
SC000003171,1/22/2018,ATL,OAJ,1504,1620,3390,-15,1
SC000003192,1/18/2018,OAJ,ATL,1658,1831,3390,-17,1
SC000003213,1/17/2018,CVG,ORD,658,808,3391,30,3
SC000003234,1/15/2018,ORD,CVG,859,1137,3391,68,3
SC000003255,1/11/2018,LGA,BUF,656,822,3392,-11,1
SC000003276,1/11/2018,BUF,BOS,1700,1847,3393,16,3
SC000003297,1/7/2018,BUF,BOS,1208,1403,3394,25,3
SC000003318,1/31/2018,BUF,BOS,1159,1336,3394,-2,1
SC000003339,1/24/2018,CWA,DTW,1256,1512,3395,-19,1
SC000003360,1/23/2018,DTW,CWA,1158,1223,3395,-11,1
SC000003381,1/8/2018,ORF,DTW,1254,1449,3396,4,3
SC000003402,1/4/2018,CHS,JFK,,,3397,,4
SC000003423,1/30/2018,CHS,JFK,1211,1354,3397,-1,1
SC000003444,1/18/2018,CHO,LGA,553,722,3398,-4,1
SC000003465,1/10/2018,PWM,JFK,550,708,3399,-36,1
SC000003486,1/31/2018,PWM,JFK,600,712,3399,-32,1
SC000003507,1/22/2018,DTW,PIT,1522,1619,3400,-25,1
SC000003528,1/13/2018,FSM,ATL,653,935,3401,-14,1
SC000003549,1/4/2018,CLT,JFK,,,3402,,4
SC000003570,1/25/2018,CLT,JFK,1531,1735,3402,-12,1
SC000003591,1/22/2018,CLE,JFK,1430,1551,3403,-24,1
SC000003612,1/17/2018,ATL,SHV,1841,1939,3404,221,3
SC000003633,1/20/2018,DTW,ROC,1533,1641,3404,-20,1
SC000003654,1/11/2018,ATL,BTR,1643,1714,3405,-21,1
SC000003675,1/11/2018,BTR,ATL,1758,2049,3405,-1,1
SC000003696,1/11/2018,MSP,IAD,2021,2344,3406,-8,1
SC000003717,1/31/2018,MBS,DTW,527,628,3407,-12,1
SC000003738,1/1/2018,MSP,CVG,2241,135,3408,135,3
SC000003759,1/8/2018,ATL,FSM,1357,1435,3410,-18,1
SC000003780,1/14/2018,CLT,LGA,1320,1509,3410,-21,1
SC000003801,1/23/2018,FSM,ATL,1520,1750,3410,-31,1
SC000003822,1/16/2018,DTW,ROC,2104,2233,3411,47,3
SC000003843,1/9/2018,DTW,DFW,2002,2214,3412,-15,1
SC000003864,1/2/2018,GNV,ATL,1735,1905,3413,-8,1
SC000003885,1/17/2018,ROC,DTW,558,717,3414,-29,1
SC000003906,1/16/2018,BOS,PIT,2050,2253,3415,-7,1
SC000003927,1/2/2018,LGA,CLE,1500,1633,3416,-26,1
SC000003948,1/26/2018,PIT,BOS,532,723,3416,-6,1
SC000003969,1/18/2018,PIT,BOS,1847,2018,3417,-6,1
SC000003990,1/15/2018,BOS,PIT,1107,1303,3418,178,3
SC000004011,1/20/2018,TPA,JFK,1154,1427,3418,-8,1
SC000004032,1/15/2018,CHS,JFK,1708,1856,3420,-34,1
SC000004053,1/5/2018,DTW,DAY,1224,1321,3420,6,3
SC000004074,1/23/2018,IAD,JFK,1920,2026,3421,-28,1
SC000004095,1/11/2018,PWM,JFK,1803,1915,3422,-43,1
SC000004116,1/1/2018,DTW,GRR,1542,1630,3423,-12,1
SC000004137,1/21/2018,PIT,MSP,1029,1143,3423,-22,1
SC000004158,1/9/2018,MSP,PIT,1707,1950,3424,105,3
SC000004179,1/3/2018,RDU,LGA,756,934,3425,-18,1
SC000004200,1/29/2018,RDU,LGA,755,933,3425,-19,1
SC000004221,1/17/2018,MSP,ORD,841,1034,3426,6,3
SC000004242,1/12/2018,ORD,MSP,1101,1239,3426,-1,1
SC000004263,1/23/2018,ATL,TYS,1925,2019,3427,110,3
SC000004284,1/27/2018,LGA,RSW,1600,1903,3427,-35,1
SC000004305,1/16/2018,LGA,RSW,1723,2050,3428,-14,1
SC000004326,1/19/2018,LGA,CVG,823,1028,3429,-29,1
SC000004347,1/19/2018,LGA,BTV,1451,1616,3430,-12,1
SC000004368,1/9/2018,PIT,DTW,1735,1853,3431,-6,1
SC000004389,1/30/2018,PIT,DTW,1727,1854,3431,-5,1
SC000004410,1/26/2018,CMH,LGA,1829,2024,3432,-1,1
SC000004431,1/9/2018,MSP,JFK,1001,1333,3433,-34,1
SC000004452,1/30/2018,MSP,JFK,1011,1342,3433,-25,1
SC000004473,1/26/2018,ATL,BMI,1508,1543,3434,-27,1
SC000004494,1/22/2018,BMI,ATL,1633,1916,3434,-16,1
SC000004515,1/10/2018,JAX,LGA,1205,1424,3435,25,3
SC000004536,1/2/2018,ATL,OAJ,1304,1421,3436,,4
SC000004557,1/28/2018,BOS,RDU,1654,1928,3436,12,3
SC000004578,1/10/2018,SAT,DTW,1713,2119,3437,-5,1
SC000004599,1/6/2018,DTW,PWM,1307,1456,3438,31,3
SC000004620,1/27/2018,DTW,PWM,1230,1403,3438,-22,1
SC000004641,1/17/2018,PWM,DTW,1723,1933,3438,34,3
SC000004662,1/11/2018,CVG,MCI,1302,1416,3439,84,3
SC000004683,1/11/2018,MCI,CVG,1438,1722,3439,82,3
SC000004704,1/12/2018,CVG,DCA,1356,1529,3440,150,3
SC000004725,1/3/2018,MSP,LGA,1301,1640,3440,-5,1
SC000004746,1/26/2018,LGA,SAV,2049,2313,3441,-25,1
SC000004767,1/15/2018,HRL,MSP,1537,1841,3442,-4,1
SC000004788,1/9/2018,MSP,HRL,1118,1420,3442,-32,1
SC000004809,1/2/2018,RDU,BOS,1222,1409,3442,39,3
SC000004830,1/31/2018,BOS,JFK,1055,1204,3443,-20,1
SC000004851,1/17/2018,DTW,CVG,743,846,3444,-33,1
SC000004872,1/7/2018,ATL,LEX,1019,1132,3445,71,3
SC000004893,1/25/2018,LGA,JAX,803,1041,3445,-14,1
SC000004914,1/18/2018,ATL,TYS,1022,1124,3446,,4
SC000004935,1/8/2018,TYS,ATL,1247,1408,3446,58,3
SC000004956,1/29/2018,TYS,ATL,1155,1245,3446,-25,1
SC000004977,1/25/2018,BNA,LGA,1918,2232,3447,19,3
SC000004998,1/11/2018,SAV,ATL,1345,1505,3448,-3,1
SC000005019,1/3/2018,DTW,HPN,1001,1203,3449,7,3
SC000005040,1/21/2018,DTW,PWM,953,1126,3449,-23,1
SC000005061,1/6/2018,MSP,CVG,1457,1744,3449,-15,1
SC000005082,1/8/2018,LGA,BNA,808,946,3450,-2,1
SC000005103,1/6/2018,CVG,BOS,1014,1237,3451,125,3
SC000005124,1/31/2018,CVG,BOS,656,855,3451,-20,1
SC000005145,1/24/2018,PIT,DTW,1309,1421,3452,-5,1
SC000005166,1/23/2018,LGA,MKE,937,1108,3453,12,3
SC000005187,1/18/2018,ATL,GNV,1912,2017,3454,43,3
SC000005208,1/4/2018,GNV,ATL,1945,2114,3454,-6,1
SC000005229,1/30/2018,GNV,ATL,1940,2113,3454,-7,1
SC000005250,1/19/2018,DTW,DFW,717,847,3455,-59,1
SC000005271,1/12/2018,CVG,LGA,1008,1207,3456,51,3
SC000005292,1/10/2018,ATL,CSG,1652,1748,3457,-1,1
SC000005313,1/9/2018,CSG,ATL,1807,1918,3457,3,3
SC000005334,1/8/2018,LGA,MKE,819,953,3458,67,3
SC000005355,1/8/2018,LGA,BUF,1748,1957,3459,141,3
SC000005376,1/3/2018,MSP,LGA,1128,1506,3459,-9,1
SC000005397,1/12/2018,ATL,HPN,908,1113,3461,734,3
SC000005418,1/3/2018,CWA,DTW,628,847,3463,-23,1
SC000005439,1/13/2018,PIT,JFK,705,921,3464,91,3
SC000005460,1/20/2018,CLT,DTW,1225,1410,3465,-24,1
SC000005481,1/26/2018,CVG,DCA,653,814,3465,-20,1
SC000005502,1/8/2018,RDU,PHL,1207,1329,3466,-16,1
SC000005523,1/22/2018,BWI,BOS,959,1115,626,-17,1
SC000005544,1/22/2018,PSE,MCO,235,436,668,-19,1
SC000005565,1/22/2018,FLL,LAX,918,1217,701,-6,1
SC000005586,1/22/2018,BOS,SRQ,1020,1346,741,-14,1
SC000005607,1/22/2018,HPN,FLL,1840,2139,813,-6,1
SC000005628,1/22/2018,MCO,SWF,1350,1619,846,-17,1
SC000005649,1/22/2018,HPN,FLL,820,1107,913,-35,1
SC000005670,1/22/2018,RSW,BOS,2113,2350,966,-31,1
SC000005691,1/22/2018,JFK,LGB,1750,2044,1013,-12,1
SC000005712,1/22/2018,PVD,MCO,1723,2026,1075,-27,1
SC000005733,1/22/2018,CHS,FLL,713,839,1131,-22,1
SC000005754,1/22/2018,LAS,LGB,1226,1319,1179,-27,1
SC000005775,1/22/2018,LGA,BOS,1720,1854,1232,0,2
SC000005796,1/22/2018,BOS,PIT,604,751,1285,-18,1
SC000005817,1/22/2018,DCA,BOS,2103,2216,1354,-29,1
SC000005838,1/22/2018,BOS,BWI,2122,2243,1427,25,3
SC000005859,1/22/2018,MCO,HPN,1110,1349,1494,12,3
SC000005880,1/22/2018,BOS,RDU,2112,2311,1583,-6,1
SC000005901,1/22/2018,FLL,DCA,712,931,1680,-14,1
SC000005922,1/22/2018,SYR,JFK,1836,1949,1815,-11,1
SC000005943,1/22/2018,MCO,SJU,1758,2128,1933,52,3
SC000005964,1/22/2018,PIT,FLL,651,930,2007,-25,1
SC000005985,1/22/2018,SFO,LGB,,,2135,,4
SC000006006,1/22/2018,JFK,FLL,1253,1542,2401,-23,1
SC000006027,1/22/2018,FLL,JAX,1643,1749,2718,-5,1
SC000006048,1/23/2018,JFK,LAX,555,903,23,-20,1
SC000006069,1/23/2018,MSY,JFK,1236,1559,76,13,3
SC000006090,1/23/2018,BOS,PBI,854,1251,121,22,3
SC000006111,1/23/2018,IAD,BOS,1454,1612,156,-11,1
SC000006132,1/23/2018,LGA,MCO,922,1232,199,-13,1
SC000006153,1/23/2018,LGB,OAK,1122,1233,248,-22,1
SC000006174,1/23/2018,LAX,BOS,559,1436,288,17,3
SC000006195,1/23/2018,JFK,RSW,1129,1532,329,62,3
SC000006216,1/23/2018,BOS,DCA,912,1052,389,-10,1
SC000006237,1/23/2018,LAX,JFK,1153,2021,424,-4,1
SC000006258,1/23/2018,FLL,BOS,1037,1328,470,-16,1
SC000006279,1/23/2018,FLL,AUS,1550,1755,511,-12,1
SC000006300,1/23/2018,JFK,PBI,1943,2301,553,2,3
SC000006321,1/23/2018,BDL,DCA,1858,2013,599,-31,1
SC000006342,1/23/2018,FLL,RIC,1342,1542,646,-17,1
SC000006363,1/23/2018,LAX,BOS,1537,2357,688,-9,1
SC000006384,1/23/2018,MCO,EWR,551,829,728,-2,1
SC000006405,1/23/2018,BOS,ATL,1600,1855,797,-12,1
SC000006426,1/23/2018,JFK,BQN,2354,423,839,-21,1
SC000006447,1/23/2018,DCA,CHS,1843,2016,889,-25,1
SC000006468,1/23/2018,LGB,FLL,2107,440,944,-21,1
SC000006489,1/23/2018,BOS,ATL,1847,2144,997,-11,1
SC000006510,1/23/2018,FLL,SJU,607,930,1053,4,3
SC000006531,1/23/2018,PDX,LGB,713,921,1121,-18,1
SC000006552,1/23/2018,PBI,HPN,1100,1338,1168,-25,1
SC000006573,1/23/2018,DCA,MCO,800,1027,1223,-6,1
SC000006594,1/23/2018,DCA,FLL,556,829,1279,-8,1
SC000006615,1/23/2018,DCA,SJU,750,1215,1347,-31,1
SC000006636,1/23/2018,BWI,BOS,549,701,1426,-23,1
SC000006657,1/23/2018,MCO,HPN,1108,1326,1494,-11,1
SC000006678,1/23/2018,BOS,RDU,2101,2305,1583,-12,1
SC000006699,1/23/2018,FLL,DCA,938,1153,1680,128,3
SC000006720,1/23/2018,SYR,JFK,1835,1957,1815,-3,1
SC000006741,1/23/2018,LGB,SFO,1236,1348,1936,-32,1
SC000006762,1/23/2018,FLL,PIT,2002,2232,2008,-16,1
SC000006783,1/23/2018,HPN,PBI,2042,2335,2167,-11,1
SC000006804,1/23/2018,AUS,MCO,1239,1603,2416,-3,1
SC000006825,1/23/2018,BOS,RDU,1256,1504,2783,-12,1
SC000006846,1/24/2018,EWR,MCO,837,1138,27,-1,1
SC000006867,1/24/2018,FLL,ALB,1251,1543,88,-10,1
SC000006888,1/24/2018,LAX,JFK,654,1513,124,-3,1
SC000006909,1/24/2018,PHL,BOS,1038,1145,160,-23,1
SC000006930,1/24/2018,EWR,FLL,954,1259,205,-18,1
SC000006951,1/24/2018,MCO,BOS,1025,1251,252,-29,1
SC000006972,1/24/2018,FLL,BWI,1349,1601,294,-25,1
SC000006993,1/24/2018,SJU,STX,1441,1521,340,-13,1
SC000007014,1/24/2018,JFK,DAB,750,1039,393,-5,1
SC000007035,1/24/2018,SFO,BOS,756,1629,434,0,2
SC000007056,1/24/2018,JFK,JAX,1556,1852,477,8,3
SC000007077,1/24/2018,LGB,JFK,1502,2313,514,4,3
SC000007098,1/24/2018,FLL,SJU,1221,1549,563,3,3
SC000007119,1/24/2018,PHX,BOS,2351,630,602,-13,1
SC000007140,1/24/2018,SLC,BOS,2320,540,648,-15,1
SC000007161,1/24/2018,FLL,BWI,2110,2326,694,1,3
SC000007182,1/24/2018,MCO,SJU,1337,1715,733,-10,1
SC000007203,1/24/2018,MCO,SLC,1850,2146,801,-16,1
SC000007224,1/24/2018,JFK,SAV,701,922,841,-16,1
SC000007245,1/24/2018,TPA,BOS,1153,1437,892,2,3
SC000007266,1/24/2018,BOS,MCO,1427,1801,951,2,3
SC000007287,1/24/2018,LGB,SEA,1425,1651,1006,-25,1
SC000007308,1/24/2018,BOS,RSW,1655,2053,1065,7,3
SC000007329,1/24/2018,RDU,FLL,653,912,1125,0,2
SC000007350,1/24/2018,MCO,RIC,1447,1622,1170,-33,1
SC000007371,1/24/2018,DCA,MCO,758,1025,1223,-8,1
SC000007392,1/24/2018,DCA,FLL,550,825,1279,-12,1
SC000007413,1/24/2018,DCA,SJU,751,1226,1347,-20,1
SC000007434,1/24/2018,LAX,JFK,2100,515,1424,-5,1
SC000007455,1/24/2018,BOS,PIT,947,1133,1485,-12,1
SC000007476,1/24/2018,DCA,RSW,818,1101,1581,-5,1
SC000007497,1/24/2018,JAX,JFK,533,729,1678,-28,1
SC000007518,1/24/2018,SYR,JFK,1824,1944,1815,-16,1
SC000007539,1/24/2018,MCO,SJU,1703,2035,1933,-1,1
SC000007560,1/24/2018,PIT,FLL,712,1013,2007,18,3
SC000007581,1/24/2018,LGB,SFO,1547,1720,2136,5,3
SC000007602,1/24/2018,JFK,BUF,1540,1704,2402,36,3
SC000007623,1/24/2018,BOS,EWR,2119,2233,2779,-18,1
SC000007644,1/25/2018,LAX,JFK,556,1357,24,-18,1
SC000007665,1/25/2018,BOS,FLL,1420,1734,69,-21,1
SC000007686,1/25/2018,ORD,BOS,1959,2306,112,9,3
SC000007707,1/25/2018,OAK,LGB,902,1012,147,6,3
SC000007728,1/25/2018,LAS,LGB,1840,1944,179,-5,1
SC000007749,1/25/2018,JFK,LAX,823,1126,223,-38,1
SC000007770,1/25/2018,LGB,SMF,811,941,266,6,3
SC000007791,1/25/2018,BOS,ORD,1103,1249,311,-6,1
SC000007812,1/25/2018,IAD,BOS,2035,2209,356,-1,1
SC000007833,1/25/2018,MSY,BOS,1428,1835,400,-11,1
SC000007854,1/25/2018,OAK,LGB,1325,1438,447,-14,1
SC000007875,1/25/2018,JFK,ROC,2308,26,486,19,3
SC000007896,1/25/2018,SFO,JFK,1302,2106,516,-33,1
SC000007917,1/25/2018,FLL,SJU,1241,1606,563,20,3
SC000007938,1/25/2018,PHX,BOS,56,723,602,40,3
SC000007959,1/25/2018,SLC,BOS,2331,552,648,-3,1
SC000007980,1/25/2018,BOS,LAX,1732,2102,687,-26,1
SC000008001,1/25/2018,BOS,BWI,556,725,727,-18,1
SC000008022,1/25/2018,JFK,AUS,943,1246,795,-23,1
SC000008043,1/25/2018,SFO,BOS,2033,508,834,0,2
SC000008064,1/25/2018,JFK,RDU,725,915,885,-5,1
SC000008085,1/25/2018,SRQ,BOS,1431,1732,940,-15,1
SC000008106,1/25/2018,BOS,DEN,1942,2219,993,-8,1
SC000008127,1/25/2018,SAV,JFK,1729,1919,1042,-31,1
SC000008148,1/25/2018,BOS,JAX,829,1152,1109,5,3
SC000008169,1/25/2018,BOS,DCA,1412,1538,1155,-21,1
SC000008190,1/25/2018,IAD,JFK,608,715,1208,-14,1
SC000008211,1/25/2018,RSW,HPN,1159,1443,1252,-17,1
SC000008232,1/25/2018,IAD,JFK,1147,1259,1308,-11,1
SC000008253,1/25/2018,JFK,SJU,554,1040,1403,-4,1
SC000008274,1/25/2018,BOS,MCO,1751,2052,1451,19,3
SC000008295,1/25/2018,LGB,PDX,1024,1243,1522,-5,1
SC000008316,1/25/2018,LGB,SJC,1106,1220,1626,-10,1
SC000008337,1/25/2018,FLL,SYR,1844,2146,1738,-16,1
SC000008358,1/25/2018,PIT,BOS,2037,2209,1886,-1,1
SC000008379,1/25/2018,DCA,FLL,1627,1902,1979,-23,1
SC000008400,1/25/2018,RSW,BOS,1250,1548,2066,-18,1
SC000008421,1/25/2018,MCO,DCA,1109,1311,2224,-6,1
SC000008442,1/25/2018,BTV,JFK,1804,1913,2533,-33,1
SC000008463,1/26/2018,JFK,FLL,1016,1307,1,-8,1
SC000008484,1/26/2018,BOS,SAV,957,1225,49,-15,1
SC000008505,1/26/2018,FLL,ALB,1249,1555,88,2,3
SC000008526,1/26/2018,JFK,LAX,721,1050,123,-3,1
SC000008547,1/26/2018,BOS,PHL,833,957,159,92,3
SC000008568,1/26/2018,BWI,FLL,700,925,195,-18,1
SC000008589,1/26/2018,JFK,BTV,2234,2347,234,-12,1
SC000008610,1/26/2018,HOU,JFK,1123,1527,282,-14,1
SC000008631,1/26/2018,JFK,LAX,923,1243,323,-20,1
SC000008652,1/26/2018,FLL,PHL,1129,1407,376,-4,1
SC000008673,1/26/2018,JFK,SFO,918,1309,415,-1,1
SC000008694,1/26/2018,LGA,PBI,720,958,461,-41,1
SC000008715,1/26/2018,BOS,DEN,740,1027,493,2,3
SC000008736,1/26/2018,FLL,SAN,1719,1943,529,-29,1
SC000008757,1/26/2018,JFK,MSY,1428,1636,575,-28,1
SC000008778,1/26/2018,BOS,SAN,702,1036,619,-3,1
SC000008799,1/26/2018,PHL,BOS,1552,1712,660,-6,1
SC000008820,1/26/2018,MCO,LGA,1934,2158,698,0,2
SC000008841,1/26/2018,SFO,LGB,552,714,735,-8,1
SC000008862,1/26/2018,SLC,MCO,2237,438,802,-23,1
SC000008883,1/26/2018,SAV,JFK,1010,1203,842,-12,1
SC000008904,1/26/2018,BDL,RSW,1041,1348,903,-12,1
SC000008925,1/26/2018,MCO,BOS,1239,1524,952,-7,1
SC000008946,1/26/2018,LGB,SEA,1423,1716,1006,0,2
SC000008967,1/26/2018,BOS,RSW,1705,2034,1065,-12,1
SC000008988,1/26/2018,PDX,LGB,708,912,1121,-27,1
SC000009009,1/26/2018,LGB,SMF,1636,1757,1166,-19,1
SC000009030,1/26/2018,MCO,BWI,810,1016,1212,-17,1
SC000009051,1/26/2018,LGA,FLL,1925,2204,1271,-40,1
SC000009072,1/26/2018,BWI,BOS,1940,2109,1326,13,3
SC000009093,1/26/2018,JFK,SFO,1956,2347,1415,-8,1
SC000009114,1/26/2018,FLL,LGA,2045,2322,1472,-6,1
SC000009135,1/26/2018,TPA,BDL,1736,2012,1534,-18,1
SC000009156,1/26/2018,BTV,JFK,1045,1157,1633,-21,1
SC000009177,1/26/2018,PIT,BOS,1509,1640,1786,12,3
SC000009198,1/26/2018,BUF,JFK,1323,1436,1901,-22,1
SC000009219,1/26/2018,PIT,BOS,557,730,1986,-5,1
SC000009240,1/26/2018,FLL,DCA,2101,2318,2080,78,3
SC000009261,1/26/2018,EWR,BOS,807,910,2280,-14,1
SC000009282,1/26/2018,BUF,JFK,1703,1823,2601,-11,1
SC000009303,1/27/2018,LGB,JFK,2056,501,14,-15,1
SC000009324,1/27/2018,SLC,JFK,6,604,72,56,3
SC000009345,1/27/2018,ALB,MCO,1528,1823,119,-12,1
SC000009366,1/27/2018,PBI,JFK,1047,1307,154,-36,1
SC000009387,1/27/2018,EWR,FLL,959,1605,205,,4
SC000009408,1/27/2018,BOS,DCA,823,1011,255,10,3
SC000009429,1/27/2018,EWR,FLL,1317,1611,305,10,3
SC000009450,1/27/2018,SMF,LGB,1846,2005,365,-11,1
SC000009471,1/27/2018,JFK,SFO,914,1252,415,-18,1
SC000009492,1/27/2018,FLL,BOS,1036,1331,470,-13,1
SC000009513,1/27/2018,SFO,JFK,1308,2117,516,-22,1
SC000009534,1/27/2018,BOS,FLL,614,943,569,-9,1
SC000009555,1/27/2018,LGA,BOS,850,955,632,-30,1
SC000009576,1/27/2018,LAS,LGB,2039,2134,679,-1,1
SC000009597,1/27/2018,LGB,SJC,2204,2311,726,72,3
SC000009618,1/27/2018,HPN,FLL,1832,2122,813,-23,1
SC000009639,1/27/2018,SJU,BOS,520,837,862,28,3
SC000009660,1/27/2018,EWR,MCO,1103,1341,927,3,3
SC000009681,1/27/2018,BOS,DCA,1733,1903,989,-25,1
SC000009702,1/27/2018,JFK,SAV,1421,1631,1041,-27,1
SC000009723,1/27/2018,BOS,JAX,834,1132,1109,-15,1
SC000009744,1/27/2018,BOS,DCA,1426,1602,1155,3,3
SC000009765,1/27/2018,BUF,BOS,1323,1429,1216,-25,1
SC000009786,1/27/2018,EWR,SJU,747,1233,1289,31,3
SC000009807,1/27/2018,JFK,SJU,619,1106,1403,22,3
SC000009828,1/27/2018,FLL,DCA,1001,1218,1480,-6,1
SC000009849,1/27/2018,RSW,DCA,1132,1348,1582,-10,1
SC000009870,1/27/2018,PIT,BOS,1747,1913,1686,16,3
SC000009891,1/27/2018,ORH,MCO,1641,1927,1887,-39,1
SC000009912,1/27/2018,PIT,BOS,550,715,1986,-20,1
SC000009933,1/27/2018,LAS,LGB,1711,1808,2079,8,3
SC000009954,1/27/2018,DTW,FLL,712,1034,2289,-1,1
SC000009975,1/27/2018,BOS,RDU,1259,1454,2783,-22,1
SC000009996,1/28/2018,MCO,EWR,940,1202,28,-13,1
SC000010017,1/28/2018,BUF,MCO,1638,1934,85,-4,1
SC000010038,1/28/2018,PBI,BOS,1531,1823,122,-20,1
SC000010059,1/28/2018,PHL,BOS,1035,1155,160,-13,1
SC000010080,1/28/2018,BOS,SEA,1938,2302,197,13,3
SC000010101,1/28/2018,OAK,LGB,557,732,247,10,3
SC000010122,1/28/2018,JFK,MCO,1104,1402,289,85,3
SC000010143,1/28/2018,SJU,STX,1448,1529,340,-5,1
SC000010164,1/28/2018,JFK,DAB,745,1018,393,-26,1
SC000010185,1/28/2018,SFO,BOS,753,1623,434,-6,1
SC000010206,1/28/2018,JAX,JFK,1920,2116,478,-24,1
SC000010227,1/28/2018,FLL,AUS,1548,1741,511,-26,1
SC000010248,1/28/2018,DCA,TPA,1302,1539,549,10,3
SC000010269,1/28/2018,SEA,BOS,1308,2102,598,-24,1
SC000010290,1/28/2018,BOS,SLC,1854,2215,647,-22,1
SC000010311,1/28/2018,BOS,LAX,1735,2047,687,-41,1
SC000010332,1/28/2018,BOS,BWI,550,736,727,-7,1
SC000010353,1/28/2018,BOS,ATL,1558,1909,797,2,3
SC000010374,1/28/2018,SAV,JFK,1012,1158,842,-17,1
SC000010395,1/28/2018,RSW,BDL,1336,1611,904,-19,1
SC000010416,1/28/2018,SJU,FLL,848,1023,954,-23,1
SC000010437,1/28/2018,BOS,ORD,1701,1914,1011,7,3
SC000010458,1/28/2018,PVD,MCO,1747,2100,1075,7,3
SC000010479,1/28/2018,FLL,CHS,2222,2347,1130,24,3
SC000010500,1/28/2018,LGA,FLL,1438,1740,1171,-32,1
SC000010521,1/28/2018,BWI,BOS,810,924,1226,-17,1
SC000010542,1/28/2018,BOS,RIC,1409,1608,1281,79,3
SC000010563,1/28/2018,MCO,BOS,2118,2346,1352,-16,1
SC000010584,1/28/2018,BWI,BOS,547,702,1426,-22,1
SC000010605,1/28/2018,MCO,HPN,1117,1345,1494,8,3
SC000010626,1/28/2018,BOS,PIT,1215,1407,1585,-10,1
SC000010647,1/28/2018,MCO,HPN,1759,2022,1694,5,3
SC000010668,1/28/2018,JFK,LAX,2320,215,1823,-6,1
SC000010689,1/28/2018,SJU,FLL,2104,2234,1954,-26,1
SC000010710,1/28/2018,FLL,ORH,1510,1752,2020,39,3
SC000010731,1/28/2018,RDU,BOS,855,1041,2184,-7,1
SC000010752,1/28/2018,JFK,SYR,1634,1733,2516,-27,1
SC000010773,1/29/2018,JFK,FLL,1000,1319,1,4,3
SC000010794,1/29/2018,BOS,SAV,941,1231,49,-9,1
SC000010815,1/29/2018,FLL,ALB,1249,1524,88,-29,1
SC000010836,1/29/2018,JFK,LAX,718,1018,123,-35,1
SC000010857,1/29/2018,BOS,PHL,638,824,159,-1,1
SC000010878,1/29/2018,MCO,LGA,600,902,198,29,3
SC000010899,1/29/2018,PBI,EWR,625,851,244,-24,1
SC000010920,1/29/2018,JFK,ROC,727,838,286,-19,1
SC000010941,1/29/2018,JFK,TPA,1611,1927,325,77,3
SC000010962,1/29/2018,BOS,RIC,1855,2115,381,93,3
SC000010983,1/29/2018,JFK,BOS,1623,1733,418,-18,1
SC000011004,1/29/2018,BOS,RSW,602,945,465,-9,1
SC000011025,1/29/2018,HPN,MCO,1410,1723,495,17,3
SC000011046,1/29/2018,LGB,SLC,1531,1811,532,-10,1
SC000011067,1/28/2018,ORD,TVC,2053,2329,4083,19,3
SC000011088,1/23/2018,HRL,IAH,1641,1746,4086,-14,1
SC000011109,1/15/2018,IAH,SDF,1156,1514,4087,-8,1
SC000011130,1/18/2018,CLE,MKE,628,657,4088,-13,1
SC000011151,1/6/2018,STL,EWR,908,1241,4088,-5,1
SC000011172,1/24/2018,MKE,ORD,843,943,4090,-7,1
